acct_id,dsply_nm,type,acct_stat,acct_rptng_crncy,prior_sar_count,branch_id,open_dt,close_dt,initial_deposit,tx_behavior_id,bank_id,first_name,last_name,street_addr,city,state,country,zip,gender,birth_date,ssn,lon,lat
464,C_464,I,A,USD,false,1,0,1000000,89729.72,,bank,Nicholas,Williams,3660 Walker Rue,Port Kimberlyland,MI,US,09680,Male,1984-05-05,189-40-2368,74.518999,-25.447689
465,C_465,I,A,USD,false,1,0,1000000,92337.87,,bank,Diana,Patterson,9514 Rodriguez Crossing,Wrightport,NC,US,24572,Female,2004-10-13,508-73-7203,24.761872,-89.1521065
466,C_466,I,A,USD,false,1,0,1000000,73208.69,,bank,Angela,Benson,8941 Andrew Falls,Georgestad,LA,US,05588,Female,2022-02-07,817-59-8318,-149.487827,-86.294848
467,C_467,I,A,USD,false,1,0,1000000,82364.05,,bank,Juan,Rogers,29052 David Landing,Port Andreaberg,SC,US,69439,Male,1939-09-13,043-83-0478,-20.061560,41.671833
468,C_468,I,A,USD,false,1,0,1000000,53077.46,,bank,Ariana,Tanner,8562 James Forge,Barrside,FM,US,15314,Female,1927-06-27,024-75-2510,-73.199534,-22.100003
469,C_469,I,A,USD,false,1,0,1000000,93661.52,,bank,Jennifer,Ray,9542 Peter Branch,Hallton,AZ,US,86709,Female,1975-02-25,517-44-9376,68.393048,10.298809
470,C_470,I,A,USD,false,1,0,1000000,51625.41,,bank,Kevin,Lynch,035 Estrada Plaza,Morganburgh,FL,US,98826,Male,1937-06-01,387-45-7008,16.583827,80.437472
471,C_471,I,A,USD,false,1,0,1000000,76694.09,,bank,John,Robles,0006 Wolfe Shoal Apt. 334,Lake David,RI,US,01973,Male,1961-11-20,270-53-7155,49.503471,4.291949
472,C_472,I,A,USD,false,1,0,1000000,51495.21,,bank,Austin,Moss,4196 Bailey Plain,Annchester,OK,US,33116,Male,1919-05-15,802-40-8133,-91.266965,-45.1904155
473,C_473,I,A,USD,false,1,0,1000000,91851.40,,bank,William,Guzman,96231 Chad Road,North Haroldview,UT,US,06541,Male,1964-04-27,133-11-4985,-41.242616,76.1531825
474,C_474,I,A,USD,false,1,0,1000000,64981.02,,bank,Holly,Haynes,91793 Ann Rue,New Randychester,GU,US,12184,Female,2018-02-09,401-04-2666,-111.291318,77.777247
475,C_475,I,A,USD,false,1,0,1000000,99540.18,,bank,Michael,Elliott,067 Henson Plaza,Brandyborough,CO,US,80400,Male,1986-12-06,778-43-6157,-115.229096,62.3574935
476,C_476,I,A,USD,false,1,0,1000000,84533.33,,bank,Danielle,Peterson,21049 Martinez Trace Apt. 177,Youngtown,FM,US,72077,Female,1938-07-24,341-52-2026,-72.307342,-44.5865865
477,C_477,I,A,USD,false,1,0,1000000,70895.36,,bank,Jason,Cook,167 Donald Ferry Apt. 879,Seantown,IN,US,75905,Male,1986-01-06,257-71-7666,98.783681,-24.9434255
478,C_478,I,A,USD,false,1,0,1000000,59316.02,,bank,Daniel,Brown,695 Julie Stravenue Apt. 720,East Kayla,VI,US,73830,Male,1909-06-19,425-52-7794,-91.251025,68.046678
479,C_479,I,A,USD,false,1,0,1000000,77051.55,,bank,Denise,Manning,221 Brandon Grove,North Kelly,OR,US,92227,Female,2000-07-23,646-03-4786,-82.219811,-6.4776895
480,C_480,I,A,USD,false,1,0,1000000,94859.99,,bank,Eric,Hansen,404 Stephanie Expressway Suite 068,Rodriguezmouth,AZ,US,62051,Male,2012-10-20,660-04-3021,-120.710958,-34.839202
481,C_481,I,A,USD,false,1,0,1000000,73129.65,,bank,Elizabeth,Willis,248 Brown Harbor,Guerrafort,NE,US,69991,Female,1941-09-11,374-75-8341,95.201542,59.131539
482,C_482,I,A,USD,false,1,0,1000000,69583.61,,bank,Heidi,Gilmore,629 Chandler Junctions,Colleenside,FM,US,82478,Female,1956-12-12,597-47-5291,-98.692218,77.680737
483,C_483,I,A,USD,false,1,0,1000000,56424.83,,bank,Erica,Mcdonald,060 Elliott Station,Reyesfurt,IA,US,76633,Female,1984-08-03,475-39-1574,-173.423279,28.224293
484,C_484,I,A,USD,true,1,0,1000000,56654.63,,bank,Adam,Bradley,954 Richard Shoal Suite 509,Riveraland,NY,US,73480,Male,2005-06-27,576-63-0447,110.212221,60.5814375
485,C_485,I,A,USD,false,1,0,1000000,77285.19,,bank,Christine,Rogers,8000 Shaffer Loop Suite 834,East Ericstad,NJ,US,87933,Female,1936-05-18,765-91-1024,152.638062,-74.7424145
486,C_486,I,A,USD,false,1,0,1000000,97894.68,,bank,Michael,Williams,15227 Deleon Squares Suite 013,Hamiltonmouth,RI,US,88190,Male,1924-07-08,459-77-1089,-4.175267,20.0285475
487,C_487,I,A,USD,false,1,0,1000000,60161.59,,bank,Tanya,Monroe,25631 Turner Manor,Lake Michelle,WY,US,04138,Female,2012-01-07,097-04-9447,10.320632,34.007080
488,C_488,I,A,USD,false,1,0,1000000,73672.48,,bank,Diana,Garcia,9419 Nicholas Plains,Huangshire,VA,US,95328,Female,1930-03-28,588-40-9487,160.477060,-87.8149065
489,C_489,I,A,USD,false,1,0,1000000,84569.04,,bank,Laura,Schultz,836 Stephanie Wells Apt. 919,Bellside,WA,US,72212,Female,1931-04-19,654-02-1013,146.992436,72.1802665
490,C_490,I,A,USD,false,1,0,1000000,73575.47,,bank,Haley,Wolfe,4759 Matthew Flats Apt. 509,Maxwellborough,PA,US,32778,Female,1980-04-08,389-12-6575,80.162833,-39.5912725
491,C_491,I,A,USD,false,1,0,1000000,54307.37,,bank,Kimberly,Jones,9402 Singleton Creek Suite 932,Richardsontown,GA,US,64498,Female,2011-12-14,227-05-4799,-158.277246,25.4943925
492,C_492,I,A,USD,false,1,0,1000000,72805.58,,bank,Andrew,Young,7835 William Lock,Warrenshire,MS,US,26143,Male,1947-08-07,294-67-6215,67.903612,-0.6019195
493,C_493,I,A,USD,false,1,0,1000000,60332.86,,bank,Jessica,Edwards,7473 Ariana Tunnel,Richardside,IL,US,84602,Female,1963-02-07,489-72-0171,29.967398,31.4906285
494,C_494,I,A,USD,false,1,0,1000000,96150.57,,bank,Cheryl,Hunter,288 Alicia Overpass,Williamfort,IA,US,12867,Female,1983-02-26,235-95-6084,-64.278153,45.155766
495,C_495,I,A,USD,false,1,0,1000000,57191.75,,bank,Patricia,Pham,2148 Roberts Creek Suite 796,Annehaven,CA,US,85153,Female,1990-12-18,268-16-4277,-156.522278,-16.1921925
496,C_496,I,A,USD,false,1,0,1000000,58228.54,,bank,Allison,Ramirez,37263 Mcdonald Key,South Gabriel,LA,US,20403,Female,2004-10-07,546-17-0639,96.843212,14.153881
497,C_497,I,A,USD,false,1,0,1000000,70788.49,,bank,Catherine,Jensen,55665 Walker Squares,Morrisport,OK,US,41937,Female,1908-07-27,725-33-2767,-161.220376,-58.221244
498,C_498,I,A,USD,false,1,0,1000000,82666.17,,bank,Amy,Lucas,97143 Randall Dam,Jasonberg,IN,US,76170,Female,1959-09-08,060-34-9517,59.882213,39.0832185
499,C_499,I,A,USD,false,1,0,1000000,50608.08,,bank,Grace,Roberts,8149 John Shores Apt. 800,South Markhaven,WI,US,91276,Female,1986-03-31,335-03-6834,31.932799,-77.2344115
500,C_500,I,A,USD,false,1,0,1000000,90867.17,,bank,William,Johnston,75597 White Vista Apt. 867,New Jameschester,IL,US,15998,Male,1938-10-02,472-79-8849,-58.660676,65.7775715
501,C_501,I,A,USD,false,1,0,1000000,72410.90,,bank,Meredith,Brown,6540 Jordan Forge Apt. 502,Nguyenhaven,SD,US,73187,Female,2008-04-19,280-50-7194,24.371190,55.8862945
502,C_502,I,A,USD,false,1,0,1000000,61320.95,,bank,Jessica,Peck,09965 Angela Grove,Lisahaven,MD,US,75051,Female,1932-06-27,051-59-4895,-60.374587,-3.4804035
503,C_503,I,A,USD,false,1,0,1000000,78408.96,,bank,Patrick,Davis,970 Page Overpass Suite 494,Berrymouth,ND,US,69679,Male,1926-06-26,640-33-9411,73.491547,-16.7829915
504,C_504,I,A,USD,false,1,0,1000000,94683.87,,bank,Stephen,Thompson,52384 Lee Course,Taylorton,NC,US,87789,Male,2001-02-09,547-84-7466,161.490403,-35.804119
505,C_505,I,A,USD,false,1,0,1000000,62163.10,,bank,Jason,Pena,22410 Bennett Tunnel Apt. 023,North Danielle,NY,US,64032,Male,1995-03-01,113-92-5851,134.747261,-22.997432
506,C_506,I,A,USD,false,1,0,1000000,91269.51,,bank,John,Cline,17505 Rodney Roads,Port James,MP,US,95739,Male,1949-12-19,674-65-8177,-170.841533,43.3378445
507,C_507,I,A,USD,false,1,0,1000000,59442.07,,bank,Edward,Williams,463 Case Rapid Apt. 640,North Allenberg,SC,US,03531,Male,1938-04-11,522-93-2362,65.106753,-74.462809
508,C_508,I,A,USD,false,1,0,1000000,82993.69,,bank,Brett,Hahn,7385 Montgomery Neck Apt. 391,Williamsborough,KS,US,94575,Male,1955-10-14,532-52-4773,127.176319,10.634293
509,C_509,I,A,USD,false,1,0,1000000,63484.22,,bank,Bryan,Howard,137 Robert Ford,Lake Joshua,AZ,US,43320,Male,1930-08-19,654-66-3506,-4.524334,-6.5044905
510,C_510,I,A,USD,false,1,0,1000000,94124.67,,bank,Amanda,Ellis,971 Ramirez Road,Johnnyshire,PA,US,32575,Female,2014-10-12,340-54-7604,-91.027173,40.102559
511,C_511,I,A,USD,false,1,0,1000000,91898.63,,bank,Nathaniel,Walton,58559 Cobb Squares,New Amandaberg,MH,US,48509,Male,1994-04-06,143-84-4588,-135.011084,-51.150569
512,C_512,I,A,USD,false,1,0,1000000,72466.26,,bank,Michelle,Fox,8007 Laura Centers,Danielleton,WY,US,54581,Female,1912-02-17,483-30-1370,158.578133,52.6524155
513,C_513,I,A,USD,false,1,0,1000000,51794.26,,bank,Christopher,Campbell,5282 Wilkins Mission,New Stephenmouth,PR,US,08354,Male,1979-04-08,194-32-6641,-101.355098,-36.746054
514,C_514,I,A,USD,false,1,0,1000000,86942.88,,bank,Chad,Mitchell,25611 Richardson Plaza Suite 150,Masseyport,SD,US,66322,Male,1924-02-01,423-14-8389,-131.482025,65.046111
515,C_515,I,A,USD,false,1,0,1000000,87542.41,,bank,Ann,Huffman,323 Evans Inlet,South Bryanmouth,NH,US,04525,Female,1976-01-28,378-74-6804,-29.055158,-47.1980875
516,C_516,I,A,USD,false,1,0,1000000,67547.93,,bank,John,Cole,5424 Erica Squares,Jillianburgh,IN,US,85363,Male,2006-05-14,259-99-6596,-163.890286,62.1203745
517,C_517,I,A,USD,false,1,0,1000000,84801.07,,bank,Stephanie,Floyd,26113 Baker Springs Suite 726,Port Kelly,PW,US,83870,Female,1934-11-27,028-09-7621,15.742603,-33.5320585
518,C_518,I,A,USD,false,1,0,1000000,94052.01,,bank,David,Sherman,58383 Mcdonald Park,East Nathanielstad,MS,US,57995,Male,1978-01-18,101-87-6326,50.219044,-6.2706795
519,C_519,I,A,USD,false,1,0,1000000,66909.78,,bank,Virginia,Wyatt,834 Richardson Valleys Apt. 592,West Jameston,MT,US,69237,Female,1990-04-23,432-23-8511,-91.120618,-17.630012
520,C_520,I,A,USD,false,1,0,1000000,52002.39,,bank,Ryan,Moore,706 Angela Forges,Farleymouth,IA,US,22658,Male,1953-04-24,176-50-9049,4.895496,3.676784
521,C_521,I,A,USD,false,1,0,1000000,60452.19,,bank,Lisa,Fry,76275 Brittney Causeway Apt. 743,North Carolfort,IN,US,31939,Female,1985-06-02,680-25-4655,119.377064,-76.671241
522,C_522,I,A,USD,false,1,0,1000000,93172.32,,bank,Krista,Ellis,887 Young Corners,Christinabury,PA,US,25668,Female,1922-04-23,057-22-9125,115.214265,-4.0490335
523,C_523,I,A,USD,false,1,0,1000000,78043.30,,bank,Tara,Flowers,2149 Robbins Drive Apt. 995,Angelahaven,NJ,US,42037,Female,2013-10-16,554-74-7369,-87.128831,29.7515475
524,C_524,I,A,USD,false,1,0,1000000,62328.49,,bank,Norma,Palmer,9290 Deanna Divide,Port Erin,SC,US,73348,Female,1933-01-04,787-30-9727,39.458167,13.090881
525,C_525,I,A,USD,false,1,0,1000000,55465.44,,bank,Shawn,Reynolds,135 Johnston Plains Suite 030,Morganstad,PW,US,82538,Male,1963-11-04,564-22-2991,39.639531,74.874489
526,C_526,I,A,USD,false,1,0,1000000,87618.41,,bank,Jessica,French,434 Blanchard Brook Suite 896,South Eugeneside,NY,US,19017,Female,1981-04-08,689-87-0150,-25.929099,0.064381
527,C_527,I,A,USD,false,1,0,1000000,98288.47,,bank,Scott,Cook,34542 Michelle Prairie Apt. 247,Westton,VT,US,48964,Male,1921-08-13,210-80-0476,-96.279427,-9.6796115
528,C_528,I,A,USD,false,1,0,1000000,91436.51,,bank,Wanda,Davis,89010 Latoya Oval,East Kenneth,ID,US,46018,Female,1955-04-06,042-44-9878,-132.847234,-84.408979
529,C_529,I,A,USD,false,1,0,1000000,87420.96,,bank,George,Ferrell,2284 Paul Club Suite 542,Matthewland,ME,US,47598,Male,1930-08-05,168-73-6156,-155.925312,-13.659283
530,C_530,I,A,USD,false,1,0,1000000,66129.63,,bank,Dana,Klein,3643 Steven Throughway Apt. 560,East Robertbury,MA,US,86269,Female,1943-05-20,582-39-6163,-12.549779,-48.058917
531,C_531,I,A,USD,false,1,0,1000000,53455.41,,bank,Jesus,Franco,64811 Francis Squares Suite 999,South Shawnville,TN,US,21664,Male,1995-11-23,550-31-8300,-92.620529,40.824942
532,C_532,I,A,USD,false,1,0,1000000,55317.87,,bank,Sandra,Ritter,271 Tina Way Suite 285,Annettefurt,PR,US,16177,Female,1955-12-02,486-32-6678,58.624842,49.2837905
533,C_533,I,A,USD,false,1,0,1000000,71942.72,,bank,Catherine,Byrd,62896 Heather Circles,Jeremyborough,VT,US,60272,Female,1913-06-19,751-27-0557,-33.841941,-79.302133
534,C_534,I,A,USD,false,1,0,1000000,60321.44,,bank,Ryan,Parker,378 Heather Via Suite 433,North Kathy,MI,US,76611,Male,1947-08-17,151-08-9456,163.258297,83.816786
535,C_535,I,A,USD,false,1,0,1000000,98503.68,,bank,Diana,Silva,5706 Sanders Field,Johnsonberg,SC,US,73000,Female,2011-09-07,833-45-7306,-16.929652,-71.0952525
536,C_536,I,A,USD,false,1,0,1000000,73378.90,,bank,Kristen,Santos,5462 Ellis Spur Suite 343,East Michellestad,PW,US,50332,Female,1980-09-05,654-52-3092,-172.101925,-61.262812
537,C_537,I,A,USD,false,1,0,1000000,64606.02,,bank,William,Hayes,06499 Donald Curve,West Taylor,OH,US,59143,Male,1926-12-29,675-37-3844,19.707371,45.2896915
538,C_538,I,A,USD,false,1,0,1000000,55792.16,,bank,Christopher,Pierce,29618 Carrie View Apt. 145,Amandachester,CT,US,82114,Male,1975-05-31,276-27-6142,148.977987,-56.993141
539,C_539,I,A,USD,false,1,0,1000000,91509.64,,bank,Erika,Lindsey,9739 Carroll Parks Apt. 143,Roblesbury,CO,US,80543,Female,1953-08-09,547-85-9234,-77.472091,42.850422
540,C_540,I,A,USD,false,1,0,1000000,92396.08,,bank,Taylor,Sanchez,136 Barry Mountains,Samanthatown,AK,US,27504,Male,1991-06-16,334-85-3805,-77.640590,81.767090
541,C_541,I,A,USD,false,1,0,1000000,93648.53,,bank,Valerie,Singleton,634 Molly Corner Apt. 165,Port Alantown,MH,US,18859,Female,1947-04-18,431-26-8390,60.809841,-61.1557445
542,C_542,I,A,USD,false,1,0,1000000,52545.30,,bank,Christopher,Burton,53945 Erica Camp,Whitneyport,NH,US,91367,Male,1919-06-24,615-74-4802,-111.831069,-55.368065
543,C_543,I,A,USD,false,1,0,1000000,87047.07,,bank,Johnny,Johnson,64916 Daniels Union Apt. 420,New Samanthastad,LA,US,75188,Male,1976-02-10,299-70-9527,-152.554683,-14.6871885
544,C_544,I,A,USD,false,1,0,1000000,88248.11,,bank,Robert,Buck,307 Sarah Junctions,Penningtonville,CT,US,23901,Male,1964-07-08,142-07-6717,40.198299,-23.544482
545,C_545,I,A,USD,false,1,0,1000000,92439.18,,bank,Wendy,Brown,10292 Hall Trail Apt. 430,South Danielside,MA,US,27245,Female,1910-12-13,289-82-2027,-5.597560,63.9712435
546,C_546,I,A,USD,false,1,0,1000000,58574.26,,bank,Jacob,Pratt,9834 Briggs Station,Ellisonshire,ND,US,38835,Male,1984-05-13,250-07-6799,175.064885,61.483701
547,C_547,I,A,USD,false,1,0,1000000,52616.92,,bank,Sandra,West,704 Darren Park Apt. 096,West Robert,MS,US,86414,Female,1927-02-18,574-72-8724,-123.577922,-81.9405525
548,C_548,I,A,USD,false,1,0,1000000,92713.74,,bank,Erika,Duncan,1512 Jamie Fall,New Terryfurt,NH,US,24722,Female,1994-09-05,584-73-3446,56.149594,28.797988
549,C_549,I,A,USD,false,1,0,1000000,63267.03,,bank,Jack,Melton,08036 Kristin Street,North Jeanne,LA,US,94893,Male,1915-10-07,495-44-7572,124.722646,76.435195
550,C_550,I,A,USD,false,1,0,1000000,94418.46,,bank,Samantha,Johnson,132 Carrie Terrace Apt. 815,Devinview,VT,US,33739,Female,1954-12-12,390-60-5147,-97.342550,-43.151329
551,C_551,I,A,USD,false,1,0,1000000,58630.81,,bank,Jonathan,Lopez,3318 Thomas Springs,Christophertown,FL,US,41262,Male,2014-05-29,698-96-9373,140.567464,10.341413
552,C_552,I,A,USD,false,1,0,1000000,95326.54,,bank,Veronica,Kirby,86870 Elizabeth Row,East Briantown,MN,US,28819,Female,2002-01-04,483-07-9175,-48.520593,-20.9151125
553,C_553,I,A,USD,false,1,0,1000000,97262.55,,bank,Garrett,Best,4370 Ashley Glens,Gatesmouth,MS,US,54824,Male,1922-02-06,019-98-5580,79.123239,78.1567375
554,C_554,I,A,USD,false,1,0,1000000,54307.58,,bank,Christopher,Lozano,12460 Walter Harbors,Jeffreyville,TN,US,99425,Male,1925-12-20,638-90-0057,-94.336352,-60.647835
555,C_555,I,A,USD,false,1,0,1000000,94857.50,,bank,Allison,Chang,760 Jerry Port Apt. 769,Wrightshire,WA,US,69467,Female,1959-05-21,148-81-5536,-117.993803,-23.781511
556,C_556,I,A,USD,false,1,0,1000000,72161.09,,bank,Douglas,Huang,2211 Brown Cliffs Suite 168,Lake Jeffreystad,OH,US,68564,Male,1998-10-09,311-34-2085,-157.944727,19.6302505
557,C_557,I,A,USD,false,1,0,1000000,51289.81,,bank,Mitchell,Gardner,563 Monica Knoll Apt. 890,Bryanchester,VA,US,91239,Male,1909-02-17,406-83-2075,115.239213,-64.1351155
558,C_558,I,A,USD,false,1,0,1000000,93232.87,,bank,Tammy,Calderon,540 Farley Light,North Nicholaston,IA,US,36406,Female,2014-01-31,892-60-4696,-118.446588,-33.395242
559,C_559,I,A,USD,false,1,0,1000000,96705.91,,bank,Cheryl,Woods,5274 Leslie Mountains,New Theresa,KY,US,94219,Female,1913-06-27,311-25-1802,21.553606,-11.427703
560,C_560,I,A,USD,false,1,0,1000000,97152.43,,bank,Alison,Barrett,425 Cody Park,New Melissa,MT,US,32227,Female,1941-01-03,242-63-7890,-2.903302,49.4693015
561,C_561,I,A,USD,false,1,0,1000000,76644.10,,bank,Anthony,Kirby,537 Elizabeth Road,Jennifershire,UT,US,79190,Male,2013-11-29,030-99-5429,-171.599959,42.7895845
562,C_562,I,A,USD,false,1,0,1000000,72438.24,,bank,Allison,Holland,840 Angela Rapids Suite 084,North Melissaton,MP,US,43646,Female,1943-09-28,505-79-6714,-40.879946,77.223232
563,C_563,I,A,USD,false,1,0,1000000,97031.69,,bank,Keith,Perez,468 Crawford Lodge Apt. 475,Terriburgh,MH,US,86581,Male,1915-08-22,121-74-0431,4.965929,-49.3561155
564,C_564,I,A,USD,false,1,0,1000000,55648.88,,bank,Eric,Hernandez,7770 Lori Manor Apt. 985,Matthewton,AR,US,93598,Male,2012-08-08,502-44-3349,142.926632,-29.1647065
565,C_565,I,A,USD,false,1,0,1000000,67195.44,,bank,Megan,Herman,88858 Diana Street,Muellerside,OH,US,69431,Female,2019-09-25,223-20-6540,152.292272,86.8704585
566,C_566,I,A,USD,false,1,0,1000000,70042.02,,bank,Gabriel,Reynolds,60833 Acosta Crossing,New Joseph,NJ,US,64900,Male,1997-05-17,820-45-2050,123.302436,81.4774225
567,C_567,I,A,USD,false,1,0,1000000,95525.33,,bank,Andrew,Spencer,49462 James Village,Jenniferberg,GU,US,80681,Male,2009-10-07,030-90-0121,26.051441,55.8890675
568,C_568,I,A,USD,false,1,0,1000000,55415.71,,bank,Adam,Conner,8106 Samuel Track,Steveview,NE,US,81680,Male,1920-02-22,326-61-2518,38.135681,40.810992
569,C_569,I,A,USD,false,1,0,1000000,59397.00,,bank,Connor,Collins,31081 Daniel Skyway,East Darrenland,DC,US,11809,Male,1992-02-23,820-73-8124,130.182184,-43.025975
570,C_570,I,A,USD,false,1,0,1000000,53261.78,,bank,Richard,Wilson,30593 Kelly Mountains Suite 508,North Jason,NJ,US,96819,Male,2004-07-15,459-66-0412,-173.401010,-59.9493825
571,C_571,I,A,USD,false,1,0,1000000,53449.83,,bank,Lisa,Mueller,01533 Perkins Views Suite 958,East David,PA,US,77784,Female,1947-12-26,638-77-7398,12.722963,9.509315
572,C_572,I,A,USD,false,1,0,1000000,65024.43,,bank,Joshua,Lawson,55690 Jennifer Row Suite 574,New Victoriastad,WA,US,23985,Male,2009-12-17,057-97-5871,44.762614,4.079387
573,C_573,I,A,USD,false,1,0,1000000,76140.99,,bank,Amber,Hebert,098 Rowe Curve,Allenshire,KY,US,20689,Female,1981-05-10,486-61-0820,123.416862,81.169981
574,C_574,I,A,USD,false,1,0,1000000,78714.22,,bank,Amanda,Hatfield,00132 Ramirez Mission Apt. 455,West Mary,MI,US,12475,Female,1981-11-11,488-59-9353,-73.309585,69.477476
575,C_575,I,A,USD,false,1,0,1000000,82215.21,,bank,Krista,Williams,479 Kimberly Trail,Petersfurt,OK,US,86788,Female,1952-09-13,129-67-2869,-148.710926,-69.3385205
576,C_576,I,A,USD,false,1,0,1000000,92070.53,,bank,Colton,Stevenson,11727 Potter Valley Suite 298,Williamberg,UT,US,77917,Male,1913-08-16,641-05-5072,-30.149266,39.219268
577,C_577,I,A,USD,true,1,0,1000000,85450.11,,bank,Shannon,Kidd,643 Hernandez Harbor,Danielberg,MN,US,89706,Female,2002-03-19,874-71-6891,-119.716117,-34.6235465
578,C_578,I,A,USD,false,1,0,1000000,50207.43,,bank,Ana,Davis,5929 Michaela Turnpike Apt. 030,Carlsonstad,MO,US,63957,Female,2003-06-16,820-93-3853,-128.560222,-26.0828995
579,C_579,I,A,USD,false,1,0,1000000,92563.24,,bank,Heidi,Herring,73032 Pamela Light,North Angelica,NE,US,09636,Female,1998-10-01,015-53-6670,8.706742,-3.116699
580,C_580,I,A,USD,false,1,0,1000000,94870.94,,bank,Kenneth,Ramirez,5651 Christina Plains Suite 131,Charlesview,ID,US,60028,Male,1909-05-07,584-62-4997,160.077854,57.078412
581,C_581,I,A,USD,false,1,0,1000000,88219.08,,bank,Joseph,Day,41343 Willis Highway,Port Ashley,AS,US,14010,Male,1982-05-03,462-61-5922,-110.190868,21.274011
582,C_582,I,A,USD,false,1,0,1000000,91233.43,,bank,Gary,Shelton,103 Nguyen Village Suite 670,Port Jessicaton,IA,US,49053,Male,1971-09-02,484-96-0050,119.417290,-15.943531
583,C_583,I,A,USD,false,1,0,1000000,51588.51,,bank,Jessica,Martin,8216 Murphy Flats,West Christopher,MP,US,37214,Female,1925-11-07,181-76-2725,-45.630019,-18.682430
584,C_584,I,A,USD,false,1,0,1000000,51632.13,,bank,Tracy,White,2157 David Mountains Apt. 410,Patriciamouth,RI,US,30803,Female,1972-09-30,744-83-5369,112.075484,31.2325455
585,C_585,I,A,USD,false,1,0,1000000,84447.50,,bank,Mark,Coffey,1941 Marie Rest,South Erikmouth,IA,US,22595,Male,2020-05-18,750-31-2865,36.476543,-84.3333895
586,C_586,I,A,USD,false,1,0,1000000,67864.66,,bank,Ashley,Owens,376 Marsh Rest,Brownshire,NY,US,44048,Female,1910-06-05,767-59-0016,-100.888086,42.4604215
587,C_587,I,A,USD,false,1,0,1000000,94282.16,,bank,Danielle,Hickman,9980 Richard Landing,Joyceton,PW,US,95433,Female,1928-05-04,871-40-2604,-21.071447,-10.6945625
588,C_588,I,A,USD,false,1,0,1000000,74800.46,,bank,Ashley,Williams,91258 Michael Dale Apt. 495,Kristineland,WY,US,41489,Female,1919-11-08,538-84-7976,-163.245106,6.7813155
589,C_589,I,A,USD,false,1,0,1000000,91070.13,,bank,Michelle,Henry,6599 Dakota Drive,Josephtown,SD,US,48087,Female,2001-04-30,345-66-2853,-58.547696,32.788358
590,C_590,I,A,USD,false,1,0,1000000,58101.79,,bank,Sharon,Bass,11683 Davis Overpass,North Jessica,MO,US,23068,Female,1986-08-17,380-97-5479,166.608271,-39.122588
591,C_591,I,A,USD,false,1,0,1000000,95043.38,,bank,Daniel,Jackson,94628 Margaret Harbor Apt. 603,Carpenterland,AR,US,75301,Male,1992-10-21,550-70-6040,-90.922141,-38.805397
592,C_592,I,A,USD,false,1,0,1000000,77075.52,,bank,Brenda,Myers,978 Matthews Key Suite 167,Shannonmouth,MO,US,81426,Female,1966-07-06,035-50-4433,-160.989805,-10.6841265
593,C_593,I,A,USD,false,1,0,1000000,88284.45,,bank,Andrew,Villegas,5953 Dylan Grove Suite 116,Lake Sean,VT,US,94445,Male,1909-07-09,480-08-0167,6.443556,9.316956
594,C_594,I,A,USD,false,1,0,1000000,99288.07,,bank,Kelli,Alvarado,1445 Alexander Isle,East Wanda,SD,US,77880,Female,1915-02-27,789-26-4418,38.766964,-19.650365
